Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Thailand,THA,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,16.92314504,16.29500405,5.434261919,4.851886592,8.950814545,6.734372232,5.066037157,4.722824298,5.523083949,8.087898152,7.736973025,5.864883757
Thailand,THA,Net migration,SM.POP.NETM,130112,119074,74265,67600,55367,32595,76693,44063,9304,3758,35526,1133
Thailand,THA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,973244506.8,1696785433,5656788795,6584860455,6524114892,5894665233,6270025972,6720117054,7466081912,8162162551,8256962268,9065391618
Thailand,THA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2443549743,3365987583,12899036063,15935960665,4975455660,8927579182,3486184390,8285169820,13186328518,4790362175,-4845358538,12156213978
Thailand,THA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,793989990.2,700669982.9,-131419998.2,28790000.92,354510009.8,58669998.17,227779998.8,250220001.2,-419350006.1,-351700012.2,197850006.1,..
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.863994744,1.591969175,3.014899503,2.184886185,1.895141819,-0.900424963,0.188149704,0.665631893,1.063897542,0.706728601,-0.845937147,1.230395413
Thailand,THA,Consumer price index (2010 = 100),FP.CPI.TOTL,49.75907971,77.35240025,106.9385213,109.2750063,111.3459226,110.3433361,110.5509468,111.2868092,112.4707868,113.26565,112.3074938,113.68932
Thailand,THA,Trade (% of GDP),NE.TRD.GNFS.ZS,75.78236436,121.2979554,137.6749385,132.4622742,130.9054954,124.8396622,120.5752273,120.8914274,120.8418647,109.6684955,97.82492568,116.6571964
Thailand,THA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,2.210000038,2.390000105,0.579999983,0.25,0.579999983,0.600000024,0.689999998,0.829999983,0.769999981,0.720000029,1.100000024,1.210000038
Thailand,THA,GNI (current US$),NY.GNP.MKTP.CD,84097084798,1.239E+11,3.79343E+11,3.93467E+11,3.86382E+11,3.80595E+11,3.93949E+11,4.35913E+11,4.82208E+11,5.2387E+11,4.88208E+11,4.88546E+11
Pakistan,PAK,"Population, total",SP.POP.TOTL,115414069,154369924,202205861,205337562,208251628,210969298,213524840,216379655,219731479,223293280,227196741,231402117
Pakistan,PAK,Population growth (annual %),SP.POP.GROW,3.297471166,3.075552912,1.79797543,1.536897649,1.409182973,1.296551724,1.204055673,1.328135434,1.537172403,1.607981347,1.73302782,1.834062082
Pakistan,PAK,Surface area (sq. km),AG.SRF.TOTL.K2,796100,796100,796100,796100,796100,796100,796100,796100,796100,796100,796100,..
Pakistan,PAK,Population density (people per sq. km of land area),EN.POP.DNST,149.7172958,200.2515619,262.3052369,266.3677382,270.1479193,273.6733318,276.9884288,280.6917484,285.0397974,289.6602325,294.7238753,..
Pakistan,PAK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,29.5,..,24.3,..,..,21.9,..,..,..
Pakistan,PAK,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,65.1,..,..,7.4,..,5.1,..,..,4.9,..,..,..
Pakistan,PAK,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,42545161358,68931405448,2.09801E+11,2.30806E+11,2.40544E+11,2.51659E+11,2.7787E+11,3.10647E+11,3.53576E+11,3.49836E+11,3.21896E+11,3.40809E+11
Pakistan,PAK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,370,450,1040,1120,1160,1190,1300,1440,1610,1570,1420,1470
Pakistan,PAK,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.28978E+11,4.10788E+11,8.3621E+11,8.70921E+11,9.18332E+11,9.66734E+11,9.93504E+11,1.04282E+12,1.13286E+12,1.17927E+12,1.17745E+12,1.3133E+12
Pakistan,PAK,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1980,2660,4140,4240,4410,4580,4650,4820,5160,5280,5180,5680
Pakistan,PAK,Income share held by lowest 20%,SI.DST.FRST.20,8.1,..,..,9.5,..,9.3,..,..,9.6,..,..,..
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.066,62.102,64.782,65.15,65.284,65.697,65.88,66.297,66.482,66.756,66.269,..
Pakistan,PAK,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.364,5.257,4.169,4.106,4.005,3.904,3.827,3.759,3.685,3.62,3.555,..
Pakistan,PAK,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,86.0878,56.3922,41.505,40.9644,40.4238,39.8832,39.3426,38.802,38.2106,37.6192,37.0278,..
Pakistan,PAK,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,29,35.4,32,..,..,..,34.2,34,..,..
Pakistan,PAK,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,51,52.1,..,59,..,..,69.3,73.7,68,..
Pakistan,PAK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,139.7,107.8,82.8,80.6,78.3,76,73.8,71.6,69.5,67.3,65.2,..
Pakistan,PAK,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,31.8,..,..,..,..,23.1,..,..,..
Pakistan,PAK,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,50,57,63,68,71,75,75,76,79,81,83,81
Pakistan,PAK,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,63.48620987,63.74631119,64.54271698,..,64.95687103,..,71.07129669,72.92545319,..,..
Pakistan,PAK,"School enrollment, primary (% gross)",SE.PRM.ENRR,58.62931061,70.88539124,80.37718964,79.65857697,84.30747223,85.08992004,91.31745911,90.58917236,94.32820129,95.48413849,..,..
Pakistan,PAK,"School enrollment, secondary (% gross)",SE.SEC.ENRR,22.00757027,..,34.9048996,36.00167084,37.32049179,39.60364914,40.9597702,40.40158844,42.67465973,44.8681488,..,..
Pakistan,PAK,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.497209996,..,0.817430019,0.814499974,0.829810023,0.832499981,0.839510024,0.845960021,0.848890007,0.87747997,..,..
Pakistan,PAK,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2
Pakistan,PAK,Forest area (sq. km),AG.LND.FRST.K2,1447.4,45112.6,40292.78,39970.52,39648.26,39326,38682.4,38499.2,38085.8,37672.4,37259,..
Pakistan,PAK,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,9.794907882,9.79495422,9.79495422,9.794954989,9.794954989,9.794954989
Pakistan,PAK,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,282.6554545,313.7454545,341.6,333.6363636,354.3090909,358,363.2181818,363.5818182,350.4363636,322.0181818,..,..
Pakistan,PAK,Urban population growth (annual %),SP.URB.GROW,4.115170064,3.680740205,2.381463234,2.114193721,1.985957317,1.872792953,1.779757132,1.900540086,2.149966084,2.263115623,2.429650206,2.571281636
Pakistan,PAK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,371.7029507,414.9956568,428.5278012,432.2313469,431.6268634,..,..,..,..,..,..,..
Pakistan,PAK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.511462775,0.637235528,0.711205881,0.711316508,0.740642496,0.777980523,0.848191717,0.918894162,0.852449537,0.853451601,..,..
Pakistan,PAK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,258.7639467,334.1713118,396.2694237,426.4343998,419.6845943,..,..,..,..,..,..,..
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,40010423970,82017743416,2.24384E+11,2.31219E+11,2.44361E+11,2.70556E+11,3.1363E+11,3.39206E+11,3.56128E+11,3.20909E+11,3.00426E+11,3.48263E+11
Pakistan,PAK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.458586815,4.260088012,3.50703342,4.396456634,4.674707982,4.731147475,5.526735845,4.432625907,6.151702611,2.497636929,-1.274087443,6.487086774
Pakistan,PAK,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,20.24585749,13.2438829,20.40883945,20.05644525,18.65866099,17.05026114,15.96486227,17.25042394,19.04425666,19.51471242,17.41772142,17.99193896
Pakistan,PAK,Time required to start a business (days),IC.REG.DURS,..,..,..,20,20,20,20,19.5,16.5,16.5,..,..
Pakistan,PAK,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.001732891,0.198544504,59.42025439,62.20843608,65.19134199,59.67675827,63.92184347,66.79261828,70.07944774,74.07560451,77.3005648,81.55130785
Pakistan,PAK,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,1.725256901,1.924888894,1.448112847,1.60383334,1.957391558,2.176368769,2.169752837,2.302693297,1.887812496,1.488483293
Pakistan,PAK,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,71.11111111,67.77777778,74.44444444,75.55556667,75.55556667,75.55556667,74.44446667,71.11113333,72.22223333,..
Pakistan,PAK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,20663375832,33111988980,63669520214,60087820821,64202720545,68614186760,75052145050,91662069235,99223959505,1.07883E+11,1.15695E+11,1.30433E+11
Pakistan,PAK,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,27.21709232,28.38834628,15.38550164,22.68695639,15.49697153,14.05161907,15.70648221,22.44837224,19.38299217,35.54996526,35.56883111,34.05293989
Pakistan,PAK,Net migration,SM.POP.NETM,30184,940739,-1647986,-1906315,-2037911,-2172159,-2290411,-1574581,-1309609,-1177218,-588736,-471395
Pakistan,PAK,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2006266968,1075000000,14007000000,14629000000,17244000000,19306000000,19819000000,19856000000,21193000000,22252000000,26089000000,31312000000
Pakistan,PAK,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,245262963.5,308000000,859000000,1333000000,1887000000,1673000000,2576000000,2496000000,1737000000,2234000000,2057000000,2102000000
Pakistan,PAK,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,908590026.9,549619995.1,2017390015,2194469971,3615820068,3764020020,2961110107,2364310059,1386930054,2013160034,2590979980,..
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.052131553,4.366664513,9.682351861,7.692156119,7.189384028,2.529328173,3.765119164,4.08537368,5.078057259,10.5783618,9.739993139,9.496210561
Pakistan,PAK,Consumer price index (2010 = 100),FP.CPI.TOTL,17.99631095,43.41169823,122.7522026,132.1944937,141.6984635,145.2824826,150.7525412,156.9113459,164.8793939,182.3209327,200.078979,219.0789001
Pakistan,PAK,Trade (% of GDP),NE.TRD.GNFS.ZS,35.0345759,25.36342969,32.80550221,33.33359868,30.90124462,27.65467252,24.70157951,25.47203641,27.62605637,28.9055758,26.71628046,27.05014373
Pakistan,PAK,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1.970000029,7.159999847,..,2.950000048,1.830000043,3.569999933,..,..,4.079999924,4.829999924,..,6.340000153
Pakistan,PAK,GNI (current US$),NY.GNP.MKTP.CD,39037984571,79997743416,2.21139E+11,2.2755E+11,2.40406E+11,2.65957E+11,3.08285E+11,3.34192E+11,3.50691E+11,3.15299E+11,2.94967E+11,3.43863E+11
Canada,CAN,"Population, total",SP.POP.TOTL,27691138,30685730,34714222,35082954,35437435,35702908,36109487,36545236,37065084,37601230,38037204,38246108
Canada,CAN,Population growth (annual %),SP.POP.GROW,1.507660673,0.931281553,1.085817263,1.056591259,1.005337579,0.746339478,1.132348655,1.199520711,1.412455869,1.436136823,1.152797077,0.547707006
Canada,CAN,Surface area (sq. km),AG.SRF.TOTL.K2,9879750,9879750,9879750,9879750,9879750,9879750,9879750,9879750,9879750,9879750,9879750,..
Canada,CAN,Population density (people per sq. km of land area),EN.POP.DNST,3.088601866,3.42261134,3.871939493,3.913066959,3.952604904,3.982215114,4.027563942,4.07616632,4.134148896,4.193949311,4.242576785,..
Canada,CAN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0.2,0.2,0.5,0.2,0.2,0.2,0.2,..,..,..,..
Canada,CAN,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,..,6.98136E+11,1.77322E+12,1.8525E+12,1.84973E+12,1.69893E+12,1.58489E+12,1.56776E+12,1.67092E+12,1.74989E+12,1.65624E+12,1.84769E+12
Canada,CAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,22750,51080,52800,52200,47590,43890,42900,45080,46540,43540,48310
Canada,CAN,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,8.77363E+11,1.44204E+12,1.53045E+12,1.5952E+12,1.57042E+12,1.65759E+12,1.74331E+12,1.82148E+12,1.8299E+12,1.75169E+12,1.97697E+12
Canada,CAN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,28590,41540,43620,45010,43990,45900,47700,49140,48670,46050,51690
Canada,CAN,Income share held by lowest 20%,SI.DST.FRST.20,..,7.1,6.9,6.7,7.1,6.9,7.3,7.1,..,..,..,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.42195122,79.13658537,81.64878049,81.74878049,81.8,81.9,81.9,81.9,82.04878049,82.04878049,81.74878049,..
Canada,CAN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.83,1.51,1.62,1.6,1.61,1.6,1.59,1.54,1.5,1.47,1.4,..
Canada,CAN,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,24.3798,16.8338,11.494,10.8726,10.2512,9.6298,9.0084,8.387,8.0346,7.6822,7.3298,..
Canada,CAN,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,99.3,98.1,98,97.9,97.9,97.8,97.9,98,98,98,..
Canada,CAN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,8.2,6.2,5.6,5.5,5.4,5.4,5.3,5.2,5.1,5.1,5,..
Canada,CAN,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,89,96,89,90,90,89,89,90,90,90,90,90
Canada,CAN,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,97.81784058,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.2817764,100.7887726,99.51828003,100.3407135,101.5366592,102.4850769,101.0238724,100.9436798,101.501091,100.9897537,101.8486176,..
Canada,CAN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,99.80230713,101.9231262,109.9874878,109.4859924,109.3330994,110.3565292,112.5142822,113.7628632,114.1235123,114.3332672,114.8661575,..
Canada,CAN,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.000229955,1.010570049,1.003679991,1.006389976,1.008569956,1.00838995,1.008180022,1.005460024,1.003329992,1.001510024,1.002589941,..
Canada,CAN,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Forest area (sq. km),AG.LND.FRST.K2,3482729.3,3478019.7,3472396.1,3471983.1,3471570.1,3471157.1,3470760.4,3470390.5,3470020.7,3469650.8,3469281,..
Canada,CAN,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,6.477119482,6.477193623,6.477193623,7.836060414,9.496618592,10.79983563
Canada,CAN,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,1.561814035,1.469684848,1.278596491,1.308070175,1.280877193,1.253684211,1.262859649,1.272035088,1.272035088,1.272035088,..,..
Canada,CAN,Urban population growth (annual %),SP.URB.GROW,1.533778783,1.404225954,1.136362333,1.107109995,1.05460142,0.796807975,1.182792155,1.261000552,1.487415579,1.523308331,1.250929798,0.659218821
Canada,CAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7630.092306,8265.079925,7733.411655,7743.725742,7897.855615,7631.34157,..,..,..,..,..,..
Canada,CAN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,15.14888987,16.75762643,15.73447396,15.83846027,15.84990541,15.64858561,15.42060171,15.54457104,15.65057904,15.43061283,..,..
Canada,CAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,16167.37456,17037.07228,15336.62486,15750.81163,15588.48715,..,..,..,..,..,..,..
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,5.9393E+11,7.44773E+11,1.82837E+12,1.8466E+12,1.80575E+12,1.55651E+12,1.52799E+12,1.64927E+12,1.72533E+12,1.74202E+12,1.64542E+12,1.98834E+12
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.177635668,1.762222549,2.329122506,2.870036075,0.659176864,1.001394414,3.039880225,2.777040554,1.879592028,-5.233024303,4.540887309
Canada,CAN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,25.01020928,38.55612203,32.24252342,31.89913623,32.64208628,34.3149411,33.86111211,33.6466507,34.16753441,33.50382946,31.41908242,30.63796538
Canada,CAN,Time required to start a business (days),IC.REG.DURS,..,..,5.5,5.5,5.5,1.5,1.5,1.5,1.5,1.5,..,..
Canada,CAN,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.110719507,28.44217078,79.90342869,80.8813881,81.31427412,83.30038912,85.15367591,86.70104032,89.67401709,91.59004081,85.40841921,85.7633068
Canada,CAN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,15.61528452,15.49184234,14.66524653,14.82804766,14.09887722,14.3483562,15.42187895,16.10018141,15.33237501,14.97044596
Canada,CAN,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,Net migration,SM.POP.NETM,145270,201617,245309,242475,195649,232738,320494,361274,417974,391914,195181,195181
Canada,CAN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,554559608.3,1254600490,1336538606,1351304689,1274255368,1289324860,1268185480,1295567217,1311782569,821832443.7,806391718.4
Canada,CAN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8401707941,68303350856,49368985104,67027866778,64174605786,59986208237,34201872161,25357801000,42603762049,48547493326,26558536715,60177305332
Canada,CAN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,..,..,..,..,..,..,..,..,..,..,..,..
Canada,CAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.780476933,2.719439957,1.515678231,0.938291898,1.906635907,1.125241361,1.428759547,1.596884129,2.268225672,1.949269024,0.716999632,3.395193185
Canada,CAN,Consumer price index (2010 = 100),FP.CPI.TOTL,67.27962221,81.89038351,104.4719519,105.4522038,107.4627934,108.6720092,110.2246709,111.9848311,114.5248998,116.7572982,117.5944476,121.5870063
Canada,CAN,Trade (% of GDP),NE.TRD.GNFS.ZS,50.17510898,82.76535785,62.59554894,62.2310749,64.37866216,66.16490207,65.36368452,65.10106085,66.44771684,65.41236208,60.78253044,61.37327832
Canada,CAN,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,8.130000114,6.829999924,7.289999962,7.070000172,6.909999847,6.909999847,7,6.340000153,5.829999924,5.659999847,9.460000038,7.460000038
Canada,CAN,GNI (current US$),NY.GNP.MKTP.CD,5.74627E+11,7.25237E+11,1.79592E+12,1.81847E+12,1.77657E+12,1.53266E+12,1.50933E+12,1.62829E+12,1.696E+12,1.71964E+12,1.62705E+12,1.97418E+12
United States,USA,"Population, total",SP.POP.TOTL,249623000,282162411,313877662,316059947,318386329,320738994,323071755,325122128,326838199,328329953,331501080,331893745
United States,USA,Population growth (annual %),SP.POP.GROW,1.12965052,1.112768997,0.733599941,0.692860277,0.73336152,0.736217309,0.724676067,0.632643995,0.526435396,0.455381286,0.961201052,0.118380497
United States,USA,Surface area (sq. km),AG.SRF.TOTL.K2,9629090,9632030,9831510,9831510,9831510,9831510,9831510,9831510,9831510,9831510,9831510,..
United States,USA,Population density (people per sq. km of land area),EN.POP.DNST,27.25451361,30.79730133,34.31324483,34.55181319,34.8061343,35.06332868,35.31834714,35.54249482,35.73009646,35.89317567,36.23984468,..
United States,USA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0.7,1,1,1.2,1.2,1,1.2,1,1,..,..
United States,USA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,6.00622E+12,1.01466E+13,1.65712E+13,1.70644E+13,1.77651E+13,1.81589E+13,1.8459E+13,1.92544E+13,2.07398E+13,2.17134E+13,2.14323E+13,2.35399E+13
United States,USA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,24060,35960,52790,53990,55800,56620,57140,59220,63460,66130,64650,70930
United States,USA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,5.90229E+12,1.03837E+13,1.66756E+13,1.71883E+13,1.80431E+13,1.86609E+13,1.90205E+13,1.98931E+13,2.09468E+13,2.17087E+13,2.12866E+13,2.33931E+13
United States,USA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,23640,36800,53130,54380,56670,58180,58870,61190,64090,66120,64210,70480
United States,USA,Income share held by lowest 20%,SI.DST.FRST.20,..,5.5,5.2,5.3,5.2,5.3,5.2,5.2,5.2,5.1,..,..
United States,USA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.21463415,76.63658537,78.74146341,78.74146341,78.84146341,78.6902439,78.53902439,78.53902439,78.63902439,78.78780488,77.2804878,..
United States,USA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.081,2.056,1.8805,1.8575,1.8625,1.8435,1.8205,1.7655,1.7295,1.706,1.6375,..
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,57.0142,46.1652,27.937,26.3216,24.7062,23.0908,21.4754,19.86,18.5562,17.2524,15.9486,..
United States,USA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,70.7,..,..,..,72.7,..,75.9,..,73.9,..,..,..
United States,USA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99.2,99.4,99.3,99.2,98.5,99.1,99.1,99.1,99.1,99,..,..
United States,USA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,11.2,8.4,7.1,7,6.9,6.8,6.7,6.6,6.5,6.4,6.3,..
United States,USA,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,1.1,0.5,..,0.7,..,1.4,..,0.4,..,..,..
United States,USA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,90,91,91,92,92,92,92,91,92,90,91,91
United States,USA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,..,..,..,..,98.8321991,100.0926971,100.4890518,100.9236679,..
United States,USA,"School enrollment, primary (% gross)",SE.PRM.ENRR,106.0332336,..,..,99.45543671,99.67337799,100.2999115,101.3628616,101.8214417,101.2565613,100.9813004,100.3057938,..
United States,USA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.48178101,..,..,96.18649292,96.92453766,97.65254974,98.76992798,98.95233917,99.27558136,100.0634308,100.509819,..
United States,USA,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.997739971,..,..,0.997099996,1.004230022,1.005079985,0.996259987,0.993629992,0.994700015,0.994910002,0.986829996,..
United States,USA,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,..,..
United States,USA,Forest area (sq. km),AG.LND.FRST.K2,3024500,3035360,3092700,3095450,3098200,3100950,3100950,3097950,3097950,3097950,3097950,..
United States,USA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,26.32619972,26.3280836,26.3280836,26.32811592,23.9458353,15.88327447
United States,USA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,16.5046132,16.80269695,15.22492707,15.40658861,15.58825016,15.7699117,15.7699117,15.7699117,15.7699117,15.7699117,..,..
United States,USA,Urban population growth (annual %),SP.URB.GROW,1.410256285,1.512011391,0.949565508,0.914510414,0.959430782,0.966674782,0.958268061,0.87178526,0.76743743,0.701867775,1.209500995,0.370891964
United States,USA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,7671.773066,8056.86385,6872.027284,6905.598633,6960.683997,6803.996607,..,..,..,..,..,..
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,19.40734628,20.46980666,15.78978264,16.11118443,16.04092103,15.56003496,15.1498852,14.82326087,15.22254765,14.67341061,..,..
United States,USA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,11713.3317,13671.05202,12964.18794,13004.02357,12993.96558,..,..,..,..,..,..,..
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,5.96314E+12,1.02509E+13,1.6254E+13,1.68432E+13,1.75507E+13,1.8206E+13,1.86951E+13,1.94773E+13,2.05331E+13,2.1381E+13,2.10605E+13,2.33151E+13
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.885964957,4.077159479,2.280687603,1.841875395,2.287775933,2.706369582,1.667472076,2.241921216,2.945384831,2.294439078,-2.767802511,5.945484761
United States,USA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.56031852,14.41021845,17.03778597,16.42429277,16.45204044,15.35124034,14.64746063,15.0174229,15.24939006,14.57947936,13.18163614,14.58867359
United States,USA,Time required to start a business (days),IC.REG.DURS,..,..,..,6.2,5.6,5.6,5.6,5.6,5.6,4.2,..,..
United States,USA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,2.129545117,38.76720665,96.26929679,97.28308055,100.1748375,102.3083933,103.3702501,103.1297891,104.847944,106.4140195,104.9353748,107.3055043
United States,USA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,20.16329715,20.1783051,20.46714365,21.38094108,22.411343,19.25881837,18.47405364,18.67265174,19.48384869,19.8938692
United States,USA,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,..,..,..,..,..,..,..,..,..,..,..,..
